author_name,pos,sample_id,word_list
Baratynskij E.A.,V,86,приемлить доставлять перечитывать приходиться видеть мрачить отворачивать любить быть быть
Baratynskij E.A.,V,87,видеть оставлять спать переводить знать отделяться трудиться взять расставаться сидеть
Baratynskij E.A.,V,88,бежать оставаться слушать сидеть потухать являть сходить просить опровергать вещать
Baratynskij E.A.,V,89,сорвать забывать видать дивиться наводить верить служить проводить разлучиться казать
Baratynskij E.A.,V,90,петь находить полюбить сказать служить спасаться отвыкнуть навевать уверяться пойти
Baratynskij E.A.,V,91,обновлять ссылаться узнавать называть говорить принимать давать мыслить признаваться велеть
Baratynskij E.A.,V,92,обманывать находить даровать владеть мочь молчать неметь верить мочь бушевать
Baratynskij E.A.,V,93,пасть быть качать откладывать пресекать тужить заглохнуть умолкать говорить влюбляться
Baratynskij E.A.,V,94,живиться открывать гнать узреть петь покоряться быть становиться сбирать любить
Baratynskij E.A.,V,95,отъять желать иссыхать быть висеть оживать идти стоять прийти кривить
Baratynskij E.A.,V,96,сжимать погубить восклицать веселить молить молчать незреть рассуждать гореть быть
Baratynskij E.A.,V,97,посещать бросать поплестись жить идти разлюблять взять поверить бродить бежать
Baratynskij E.A.,V,98,поглядеть уврачевать лишать освобождаться смотреть утекать изменять дохнуть гореть мочь
Baratynskij E.A.,V,99,приставать любить возводить знать владеть остыть крутить осушать разбрасывать любить
Baratynskij E.A.,V,100,быть становиться приглашать взглядывать преклонять лобзать извиваться возникать бродить принимать
Tjutchev F.I.,A,1,одинокий жалкий внешний докучный русский разноголосный высокий широкий стройный желтистый
Tjutchev F.I.,A,2,усиленный стихийный злой присущий буйный хороший трепещущий разумный влиятельный стеклянный
Tjutchev F.I.,A,3,младой здравый смешной торжественный земной послушный огнецветный небесный молнийный последний
Tjutchev F.I.,A,4,дневной земной смелый летний небывалый бедный божий послушный туманный петропавловский
Tjutchev F.I.,A,5,неутомимый беспредельный нелицемерный постижимый новый святой целый плавный туманный утомленный
Tjutchev F.I.,A,6,тайный вседробящий милосердый вавилонский горний огненный мглистый живой влажный свинцовый
Tjutchev F.I.,A,7,пустынный младой кровный лесной вековой любвеобильный дождевой обширный безымянный томный
Tjutchev F.I.,A,8,живой царскосельский роковой прелестный земной багрянородный неподвижный многомощный немецкий бессмертный
Tjutchev F.I.,A,9,бесцветный мрачный понятный премудрый железный божественный родной душный пустой слышный
Tjutchev F.I.,A,10,златой страдальческий большой большой маловерный гармонический земной неугасимый ненавистный славянский
Tjutchev F.I.,A,11,разнообразный спасительный обаянный удельный последний ледяной дневной невнятный новорожденный бедный
Tjutchev F.I.,A,12,лазурный сочувственный младой дивный чудный пророческий светлый лазурный златоцветный бедный
Tjutchev F.I.,A,13,страшный прекрасный злой христианский великий колокольный таинственный заветный беспечный простой
Tjutchev F.I.,A,14,дивный севастопольский роковой русский голубой тяжкий дружеский невыразимый нездешний последний
Tjutchev F.I.,A,15,прекрасный девственный живой своенравный современный неистощимый глубокий обнаженный волшебный яркий
Tjutchev F.I.,A,16,былой двойной сладкий последний последний угрюмый волшебный пламенный тиховейный последний
Tjutchev F.I.,A,17,приветный славный речной раскаленный таинственный слышный разумный потаенный жертвенный скудный
Tjutchev F.I.,A,18,смутный бессмертный полный заветный туманный эфирный русский погибший благодушный суетный
Tjutchev F.I.,A,19,жестокий чудесный светозарный порывистый теплый скромный счастливый горестный близкий бессильный
Tjutchev F.I.,A,20,должный верный последний русский божий величавый земной безнадежный крестьянский мрачный
Tjutchev F.I.,A,21,умильный волшебный преданный страстный огромный небесный народный всесильный божественный прекрасный
Tjutchev F.I.,A,22,злой удушливый дружеский томительный долгий заздравный древний душистый стозвучный земной
Tjutchev F.I.,A,23,весенний новый земной невский неисчислимый светлый мрачный полный бледный священный
Tjutchev F.I.,A,24,праздничный ночной чудесный холодный счастливый полный морской злосчастный черный летний
Tjutchev F.I.,A,25,палящий полный быстрый богатырский державный праздный царский благоговейный прекрасный преступный
Tjutchev F.I.,A,26,хороший стальной роскошный незабвенный спокойный необоримый дождевой лирный белый целый
Tjutchev F.I.,A,27,зловещий сладкий лазурный тонкий грядущий строгий священный песчаный желтый темный
Tjutchev F.I.,A,28,инистый сладкогласный живой утомительный вечный сердитый журавлиный рдяный живой роковой
Tjutchev F.I.,A,29,очарованный прочий чистый неправый рад важный небесный неизменный земной бесчисленный
Tjutchev F.I.,A,30,неподвижный отдельный правый золотой багровый печальный длинный целый милый условленный
Tjutchev F.I.,A,31,всесильный бурный жестокий новый тихоструйный звездный древний глубокий мирный мутный
Tjutchev F.I.,A,32,зловещий всесильный созвучный безнаказанный злой узкий жадный верный британский легкий
Tjutchev F.I.,A,33,грозный развитый ночной чудный родной дневной злой родимый лютый свежий
Tjutchev F.I.,A,34,неизбежный живой чуткий утлый юный красивый всепоглощающий рьяный божий тесный
Tjutchev F.I.,A,35,простой благовонный благодушный хороший грозный белый неподвластный сановитый ярый нежданный
Tjutchev F.I.,A,36,русский былой духовный теплый былой усыпительный безмолвный русский ночной поздний
Tjutchev F.I.,A,37,отеческий закоснелый зубастый бурный добрый неудержный целый вешний светозарный беглый
Tjutchev F.I.,A,38,минувший земной божий медовый лихорадочный пламенный дорогой голубой последний родимый
Tjutchev F.I.,A,39,целый ясный безрассудный теплый полный связанный подводный священный красноречивый великий
Tjutchev F.I.,A,40,немощный благодатный правый девственный хороший праздный волшебный высокий живой свинцовый
Tjutchev F.I.,A,41,теплый забвенный заветный смиренный золотой старческий родной живой полный светлый
Tjutchev F.I.,A,42,железный свежий волшебный всесильный скудный гуманный меньший дождевой грозный теплый
Tjutchev F.I.,A,43,житейский повелительный первоначальный роскошный мирный милосердый добрый отцов самовластный снеговой
Tjutchev F.I.,A,44,генеральский живой живой небесный безмолвный милый призванный тревожный ненавистный непорочный
Tjutchev F.I.,A,45,греховный бедный австрийский милый глубокий высокий старый тысячелетний страшный безотрадный
Tjutchev F.I.,A,46,ветхозаветный бедный господний ретивый далекий белый подобный родной отживший чистый
Tjutchev F.I.,A,47,благой молодой чопорный мостовой первоначальный прямой теплый шальной молодой целебный
Tjutchev F.I.,A,48,колыбельный счастливый последний праздный дольний цветущий чужой дневной морской доблестный
Tjutchev F.I.,A,49,русский поздний смертный тощий одинокий чудный ночной великий светлый великий
Tjutchev F.I.,A,50,злой летний большой божий честный торжественный ясный целебный прекрасный строгий
Tjutchev F.I.,A,51,бранный живой очарованный собственный жестокий блаженный постыдный бурный божий осьмимесячный
Tjutchev F.I.,A,52,египетский гениальный былой светлый горний бледный ужасный чудный древний самоуправный
Tjutchev F.I.,A,53,русский тяжкий ночной соседний поздний живой сонный неподкупный земной сонный
Tjutchev F.I.,A,54,завидный печальный зимний почетный роскошный ученый роскошный мирный австрийский незнакомый
Tjutchev F.I.,A,55,дольный голый чужой грубый верный нетленный златой полусонный тихий ужасный
Tjutchev F.I.,A,56,былой кровный верный поздний неясный приятный злой мирный лазурный ужасный
Tjutchev F.I.,A,57,золотой дикий трудовой ночной душевный внятный летний таинственный баснословный современный
Tjutchev F.I.,A,58,сладостный божественный бледный дорогой молодой земной огневой лазурный полный беспечный
Tjutchev F.I.,A,59,ненавистный святой высокий былой безмолвный обычный чудный ночной прекрасный чудный
Tjutchev F.I.,A,60,тесный волшебный бледный пространный таможенный неравный тайный свежий новый готовый
Tjutchev F.I.,A,61,заветный чистый двойной чистый свежий морской своевольный передовой властный ночной
Tjutchev F.I.,A,62,гранитный глухой младенческий румяный великий мирской досужий древний слышный веселый
Tjutchev F.I.,A,63,царственный сочувственный крайний июльский земной всеобщий священный благодарный воздушный болезненный
Tjutchev F.I.,A,64,непогрешимый стройный истомительный случайный божий римский всемирный скромный лишенный безобразный
Tjutchev F.I.,A,65,заветный слышный природный пронзительный огромный тяжкий свежий буриданов вечный великий
Tjutchev F.I.,A,66,роковой ночной грядущий могучий волшебный спокойный убогий неизменный одинокий заколдованный
Tjutchev F.I.,A,67,тихий роковой враждебный янтарный тиховейный дивный английский подземный печальный немой
Tjutchev F.I.,A,68,роковой отцов круглообразный тихий ночной злой слабый недоступный скорый милый
Tjutchev F.I.,A,69,бурный всемирный верный пошлый суровый пенистый ревнивый славный глухой довольный
Tjutchev F.I.,A,70,бесполезный изнуренный родимый тощий бедный поздний неустанный недвижный златой непреложный
Tjutchev F.I.,A,71,прощальный чужой мглистый особенный родимый вековой обиженный пламенный страстный милый
Tjutchev F.I.,A,72,родной злой воздушный богохульный ужасный восторженный чистый сладкий вечный необозримый
Tjutchev F.I.,A,73,железный божий светлый далекий потухший всемогущий людской полдневный ранний игривый
Tjutchev F.I.,A,74,непробужденный воинственный благодатный богоподобный приятный веселый возвышенный неравный живой горячий
Tjutchev F.I.,A,75,справедливый небесный возжженный беззащитный нетленный собранный немой варварский сладкий золотой
Tjutchev F.I.,A,76,кровавый неизменный полдневный безобразный бледный стальной тонкий пустой неотразимый невыносимый
Tjutchev F.I.,A,77,высокий бесчеловечный ложный духовный мрачный родимый долгий грозный бесконечный вольнорожденный
Tjutchev F.I.,A,78,вопиющий милый пенный богомерзкий неизбежный сладкий кроткий стихийный минутный земной
Tjutchev F.I.,A,79,вселенский чудный воспитанный ужасный беспомощный живой общий стихийный слепой земной
Tjutchev F.I.,A,80,последний жадный вражий бледный небесный розовый недвижный светлый слышный золотистый
Tjutchev F.I.,A,81,последний могучий бренный вещий животворный родной чужой земной дымный первородный
Tjutchev F.I.,A,82,буйный славянский погребальный женский влюбленный всемогущий пустой ночной победоносный радушный
Tjutchev F.I.,A,83,задумчивый божий всеобъемлющий собранный родной светлый ловчий великий злой свежий
Tjutchev F.I.,A,84,православный строгий гнусный родной холодный уродливый усталый полный древний последний
Tjutchev F.I.,A,85,призрачный жизненный волшебный знакомый непреклонный отмстительный счастливый праведный незримый милый
Tjutchev F.I.,A,86,петров бестолковый белокрылый российский роковой великий минувший пышный вожделенный глухой
Tjutchev F.I.,A,87,неосторожный упругий немой почетный таинственный чуткий святой земнородный огнекрылатый небесный
Tjutchev F.I.,A,88,отцов заветный чистый звездный алчный подобный волшебный противный народный чистый
Tjutchev F.I.,A,89,далекий дикий внезапный нахальный чуткий незримый божий неверный великий бестелесный
Tjutchev F.I.,A,90,былой живой недвижный благовонный безответный страшный женский горемычный пошлый звучный
Tjutchev F.I.,A,91,целый смелый душевный вечный голубой дивный братский внезапный светлый бесценный
Tjutchev F.I.,A,92,сокрушенный дивный ночной грозный большой ненарушимый веселый гробовой угодный роковой
Tjutchev F.I.,A,93,чужой обительский хилый живой московский морской цветущий сердитый солнечный ночной
Tjutchev F.I.,A,94,преступный истинный живой осенний густой пустынный львиный тусклый золотой незримый
Tjutchev F.I.,A,95,страшный светлый мимолетный поздний волшебный вековой знакомый родной свежий далекий
Tjutchev F.I.,A,96,безымянный чудесный старый русский торжественный незримый святой эфирный верховный дикий
Tjutchev F.I.,A,97,немой таинственный волшебный святой волшебный жестокий таинственный взложивший сребристый христов
Tjutchev F.I.,A,98,младенческий священный долголетний верный надменный высокий цветущий чудотворящий родной мрачный
Tjutchev F.I.,A,99,тихий ранний холодный всеславянский безбрежный короткий тайный исступленный прибрежный роковой
Tjutchev F.I.,A,100,золотой полный божественный молодой невредимый сладострастный одинокий хвалебный страшный святой
Tjutchev F.I.,S,1,чета сознание глубина тень дыхание река гора спор неаполь в
Tjutchev F.I.,S,2,стенание туман пергам привет обида руль величие с закон оплот
Tjutchev F.I.,S,3,питомец повесть глас лик блаженство слава вода след крест фетиш
Tjutchev F.I.,S,4,глава царь столп жилица зыбь запас дружина веселость простор запад
Tjutchev F.I.,S,5,в благосердие в в рыцарь в година коран в доносилися
Tjutchev F.I.,S,6,в река друг глас создание равнина сень ангел в мгла
Tjutchev F.I.,S,7,народ клеймо грудь жизнь ночь щит преграда имя гора зеркало
Tjutchev F.I.,S,8,удила друг в гроздие миллион лето родина видение с луч
Tjutchev F.I.,S,9,в взор начертание пора диво душа упоение сердце замок грудь
Tjutchev F.I.,S,10,господь кадило цитадель венец щит горесть вера собеседник жизнь поле
Tjutchev F.I.,S,11,сонм год царь стих мир имя рождение стихия божество полюс
Tjutchev F.I.,S,12,олень могила в край к волхв тревога волна стая заря
Tjutchev F.I.,S,13,обрыв царь земля меч порог с забава усопшая вера честность
Tjutchev F.I.,S,14,оборона движение в мир убеждение душа в душа с ресница
Tjutchev F.I.,S,15,с град к пора руины сейм бог предчувствие минута бой
Tjutchev F.I.,S,16,струя жена чувствование месяц равнина меч цареубийца тартар волна круг
Tjutchev F.I.,S,17,любовь свод тень бой день лед гроздие с польша любовь
Tjutchev F.I.,S,18,день лес удача святыня бездействие рука крушение куща жизнь смертный
Tjutchev F.I.,S,19,ночь небо жизнь в муза труп лазурь глаз час ученый
Tjutchev F.I.,S,20,лама бегство лист цветок дура в день в струя грохот
Tjutchev F.I.,S,21,судьба кубок труд венок ель мир польша время с пушка
Tjutchev F.I.,S,22,упоение гафица грех влага в дар колыхание часы сестра к
Tjutchev F.I.,S,23,довольство роги струна копье родина мир весна мост весна затмение
Tjutchev F.I.,S,24,трепет лира восклицание мать мир рог брег кубок год бог
Tjutchev F.I.,S,25,птичка день небо одр гам вина наследие волна запустение врач
Tjutchev F.I.,S,26,с дело царь гроза в утро русь смерть дар ночь
Tjutchev F.I.,S,27,огонь верх мир жалоба полжизни жизнь обаяние коршун ожесточение вера
Tjutchev F.I.,S,28,судьба наследство мир горсть лицо добродетель земля любовь сентябрь полночь
Tjutchev F.I.,S,29,блаженство провидение пловец воля судьба в глава мгла брань лакейская
Tjutchev F.I.,S,30,суесловие храмина стих возрождение усопший ручей стопа солнце жар солнце
Tjutchev F.I.,S,31,певец тень подпись пламень состав стог хлябь гора ум враг
Tjutchev F.I.,S,32,шаг прелесть сердце фонтан лес движение дух брань конь в
Tjutchev F.I.,S,33,в в в в с красота забытье порыв скиптр россия
Tjutchev F.I.,S,34,хаос победа мечта пора в месть беседа нектар жизнь ветвь
Tjutchev F.I.,S,35,смех гонение семья душа борьба мир к с воззрение кончина
Tjutchev F.I.,S,36,искра страна в жизнь голос смена бред восток сок дальный
Tjutchev F.I.,S,37,милость плоть бой чародей честь среда колокол сын камень к
Tjutchev F.I.,S,38,земля очарование рать правда зима меч век с время тьма
Tjutchev F.I.,S,39,разлука воспоминание дочь борьба друг гул посмешище светило суд в
Tjutchev F.I.,S,40,храм испуг прадед имя хлад стан с сердце ангел день
Tjutchev F.I.,S,41,кубок кустарник раздумье в перун минута дым меч тень жизнь
Tjutchev F.I.,S,42,вечер здравие день конклав сила жизнь пристрастие глаз след сострадание
Tjutchev F.I.,S,43,юг старец христос фонтан конец природа конь жизнь доблия нега
Tjutchev F.I.,S,44,молитва рука демон искушение резня век узор завеса в ночь
Tjutchev F.I.,S,45,вдова с безнадежность снег сладкогласие к уста стезя судья доблесть
Tjutchev F.I.,S,46,шаг петел с народ тундра страсть любовь в видение память
Tjutchev F.I.,S,47,ночь дубров с долготерпение божество бытие жена нега дух недоумение
Tjutchev F.I.,S,48,дар век облако раз свобода сирота стон аромат сон к
Tjutchev F.I.,S,49,в волна звук улыбка огласися луч пылинка в свет порыв
Tjutchev F.I.,S,50,волга с экипаж бог поле законодатель высь приговор разлад взор
Tjutchev F.I.,S,51,лишась жизнь мир в парение лист душа дух вечер ветерок
Tjutchev F.I.,S,52,дно слава воздух стезя видение ресница ветрило благовест звезда река
Tjutchev F.I.,S,53,в пол сумрак восшествие луговина баскак к с жизнь любовь
Tjutchev F.I.,S,54,сын воля небо красота взор с в плен рекло господь
Tjutchev F.I.,S,55,поле в сердце река морщина в тень время царство рука
Tjutchev F.I.,S,56,русь весна с меч небо к урания дым в нога
Tjutchev F.I.,S,57,небо знамение в ложь шум смелость день душа врата в
Tjutchev F.I.,S,58,мир горе с глас ввыспрь тайна луч день тризна мурава
Tjutchev F.I.,S,59,полжизни господь в свет жизнь ум навет люд в волна
Tjutchev F.I.,S,60,предчувствие жизнь с муза народ калхас вопль день в день
Tjutchev F.I.,S,61,олимп сладость висящ в любовь гвоздика струна окно с в
Tjutchev F.I.,S,62,любовь владычество стамбул колено сердце опыт день в вожжа крик
Tjutchev F.I.,S,63,разлука пир в предзнаменование звезда недра чудо полдень пэанин рим
Tjutchev F.I.,S,64,в столп лист лето надежда жизнь колесница отповедь польза огонь
Tjutchev F.I.,S,65,в сон железо гора олимп креуз око душа страсть отделение
Tjutchev F.I.,S,66,родство господь ангел с игра в в леопард лавиринф год
Tjutchev F.I.,S,67,жизнь к том тьма искушение пора небо сомнение безумец друг
Tjutchev F.I.,S,68,глава жена болящий пар олимпиец толк в гений дело в
Tjutchev F.I.,S,69,зефир душа визг в палуба глава с народ бессмертие мир
Tjutchev F.I.,S,70,россия начало муза в богомолец дым в ласка пора пена
Tjutchev F.I.,S,71,держава зной скиптр погибель награда пошлость зола радость искариот плен
Tjutchev F.I.,S,72,сердце поле подданный с краса зло луч в желчь мир
Tjutchev F.I.,S,73,поэтовой вражда волнение флаг швейцария свод бедняк италия юг час
Tjutchev F.I.,S,74,сок с призрак плен стопа с ресница кубок тень час
Tjutchev F.I.,S,75,любовия фея елена сон лицеприятие столица язык замок море камень
Tjutchev F.I.,S,76,сила колесница хранитель с ветер элизиум с кубок в река
Tjutchev F.I.,S,77,с дубрава скорбь с лоно пыль поэт мусикий тень весна
Tjutchev F.I.,S,78,в любовь свет насильство к дол старость к поклоняюся роза
Tjutchev F.I.,S,79,кровь согласие в цена с мрак край высота сон завет
Tjutchev F.I.,S,80,чертог вождь день с измена конец аракчеев в свод шум
Tjutchev F.I.,S,81,дымка нить вода луч в царство комната в тронулася караул
Tjutchev F.I.,S,82,с пепл цветок келья цветок гнетомый вкус вершина в зеркало
Tjutchev F.I.,S,83,признание добро в жупел колесо победитель волна отчизна с в
Tjutchev F.I.,S,84,в свод к революция подвиг век затвор холм земля служение
Tjutchev F.I.,S,85,сердце огонь песнь прок волна мечта цвет суд в любовь
Tjutchev F.I.,S,86,союз перл молот вера дух восток утро молния слово зависть
Tjutchev F.I.,S,87,язва стенание луч день шаг сумрак заря солнце завет жизнь
Tjutchev F.I.,S,88,день сок вино с в в перекресток стиксов жертва престол
Tjutchev F.I.,S,89,умиление с пушка рыцарь в цвет бог сонм заточение любовь
Tjutchev F.I.,S,90,пепл отзыв муза народ монарх страдание душа страж заря алтарь
Tjutchev F.I.,S,91,казак дело нога вой предание с к эполет в цареграда
Tjutchev F.I.,S,92,крест кара пристань заклание кастор берег жила константинов раз в
Tjutchev F.I.,S,93,вселенная прах к ум восток север рука душа буря призвание
Tjutchev F.I.,S,94,сила друг сердце в в небо брат восклицание мгла с
Tjutchev F.I.,S,95,чувство петрополь мысль целость устраня конец день спорщик песня в
Tjutchev F.I.,S,96,день мох в илион человек тревога прогресс мила в звук
Tjutchev F.I.,S,97,море с христос мирт кровь бремя заклеп земля свежесть в
Tjutchev F.I.,S,98,сила цензура в грудь колыбель бред любовь в слово часы
Tjutchev F.I.,S,99,зыбь в пожарище первенец победа стезя любовь отблеск оправдание заря
Tjutchev F.I.,S,100,вольность тако жизнь зима душа пригоршня друг свет цепь душа
Tjutchev F.I.,V,1,глядеть обстановиться насаждать узреть тмить откликаться манить быть раздаваться пробежать
Tjutchev F.I.,V,2,подымать ступать воскресать любить смущать сметь петь искать сыпать стоять
Tjutchev F.I.,V,3,блистать пасть посмотреть одряхнуть быть просветлеть быть веять жить катиться
Tjutchev F.I.,V,4,возмужать умолкать идти будить играть оглушать похоронить тяготеть ждать узнавать
Tjutchev F.I.,V,5,благоухать отцветать любить хлопотать обхватить сторожить раздаваться петь очаровывать золотить
Tjutchev F.I.,V,6,замирать забывать пьянствовать петь сорвать ныть быть нести веять праздновать
Tjutchev F.I.,V,7,просить быть быть знать почить миновать покрывать любить проводить исходить
Tjutchev F.I.,V,8,разрываться сквозить понимать нарушать смущать погибать соблюдать слышаться греть раскладывать
Tjutchev F.I.,V,9,уходить дышать косить блестеть быть сооружаться принимать давать мочь всеуслаждать
Tjutchev F.I.,V,10,изгонять исторгнуться обливать оправлять касаться проходить взволновать расставаться побеждать хлынуть
Tjutchev F.I.,V,11,прядать страдать иссушать служить завоевывать ликовать быть воспрянуть смотреть парить
Tjutchev F.I.,V,12,блистать чуять течь хлопотать оставлять поносить гнать откликаться прощать встрепенуться
Tjutchev F.I.,V,13,смущать расторгать открываться гибнуть сберегать клясть скрыпивать приводить избегать веять
Tjutchev F.I.,V,14,плыть молвить обнимать быть дрожать оцепенеть ложиться грохотать признавать бушевать
Tjutchev F.I.,V,15,осенять продлиться надоедать оглашать любить называть преодолевать проходить смотреть дремать
Tjutchev F.I.,V,16,пройти негодовать ограждать блистать рождаться бороться упасть слышать смотреть короновать
Tjutchev F.I.,V,17,садиться ложиться благословлять быть похищать таиться жить воспевать скрываться излечивать
Tjutchev F.I.,V,18,водворяться рождаться стоять одолевать скитаться шагать быть исчезать бредить вставать
Tjutchev F.I.,V,19,манить восставать влечь казаться возлегать почевать вспомянуть мочь скрывать ехать
Tjutchev F.I.,V,20,влетать свивать втаптывать дремать одолевать образовывать кричать слышать презирать пасть
Tjutchev F.I.,V,21,зреть становиться обнажать быть быть быть зреть сквозить вверять засвечивать
Tjutchev F.I.,V,22,клеймить говорить рыть сливаться прийти пробуждаться проясниваться взрывать литься грянуться
Tjutchev F.I.,V,23,оскорблять сливаться озарять оглашать благоговеть быть лететь служить смутиться дымиться
Tjutchev F.I.,V,24,будить греть обличиваться смирять скреплять бросать греметь стоять вертеть глядеть
Tjutchev F.I.,V,25,смотреть раздалисить давать хотеть творить чтить быть жить обождать баюкать
Tjutchev F.I.,V,26,жить идти осенять зыбиться быть убегать уметь отягчать сказать крепиться
Tjutchev F.I.,V,27,обворожать купаться быть дохнуть раскалять проступать ковать петь бить сметь
Tjutchev F.I.,V,28,таить приносить всходить просветлеть ныть быть взрывать полететь воздвигать обнимать
Tjutchev F.I.,V,29,решаться ценить расшибаться вкушать светиться смотреть гласить зажимать ловить предходить
Tjutchev F.I.,V,30,белеть принимать оскудевать убегать садиться оскорблять обозревать гневить побеждать внимать
Tjutchev F.I.,V,31,измерять играть свершать находить воспомянуть служить доходить сеять разливать быть
Tjutchev F.I.,V,32,опаливать погибать нести верить ударять вонзать распростирать входить присмиреть привыкать
Tjutchev F.I.,V,33,делить возникать укрываться тосковать страдать строить прикрывать осенять крыть кипеть
Tjutchev F.I.,V,34,учить дремать странствовать прославлять сметь верить воспрещать свершать извергать сидеть
Tjutchev F.I.,V,35,нарушать повисать быть томить спрашивать допрянуть стоять переплывать становиться восставать
Tjutchev F.I.,V,36,вынимать рыть проходить пробежать светить бежать потерять повеять зачинать впадать
Tjutchev F.I.,V,37,убаюкивать гласить закрываться совершать витать осиять глядеть смягчать спешить вспомнить
Tjutchev F.I.,V,38,делить томить подымать шептать двинуть кинуться грянуть сознавать красться верить
Tjutchev F.I.,V,39,переживать торчать сходить повторять ждать веять видать бодрствовать быть устранять
Tjutchev F.I.,V,40,дышать пламенеть облегчать быть подливать разверзаться блестеть литься колыхать слушаться
Tjutchev F.I.,V,41,утешать яснеть потухать опоминаться оковывать спать зреть совмещать цвести понимать
Tjutchev F.I.,V,42,тревожить звать нудить изменять блестеть обхватить литься отравлять свевать блистать
Tjutchev F.I.,V,43,быть восстанавливать будить быть оживать молчать любить лежать повеять разбиваться
Tjutchev F.I.,V,44,зареветь захватить погружать петь накинуть кипеть зеленеть воспевать пылать вспомнить
Tjutchev F.I.,V,45,блистать чуять подымать слезать завидеть подергиваться стонать стыть издыхать приутихать
Tjutchev F.I.,V,46,пробуждаться лететь гореть честить забывать доказывать очаровывать презирать обворожать пировать
Tjutchev F.I.,V,47,отвращать спать спасать величать впиваться гореть предугадывать дышать померкнуть быть
Tjutchev F.I.,V,48,нести молчать чувствовать стоять глядеть велеть упадать смиряться шевелить жить
Tjutchev F.I.,V,49,приставлять возмущать мириться благословлять делить обожать приносить держаться потухать прикрывать
Tjutchev F.I.,V,50,останавливаться склонять быть окутывать оставлять играть щебетать слезать порабощать молчать
Tjutchev F.I.,V,51,пойти быть греметь гореть благословлять съединять светлеть петь знать пойти
Tjutchev F.I.,V,52,волновать освящать лить оттаивать пить жить глядеть подавать быть идти
Tjutchev F.I.,V,53,оторопеть искать торжествовать спасать сниться витать пыхать собираться колыхать исходить
Tjutchev F.I.,V,54,виться судить утешать рдеть подавать молиться круговращаться веять взлелеять лишать
Tjutchev F.I.,V,55,крутить стоять вспомнить прислонить верить быть расцветать реветь расти видеть
Tjutchev F.I.,V,56,веять быть прилетать пленять верить отбрызнуть слетать овладевать разрастаться расторгать
Tjutchev F.I.,V,57,уходить катить прерывать ходить возглашать вытекать колоть спешить жаждать обозревать
Tjutchev F.I.,V,58,иссушать быть величать окидывать благословлять быть мести таять приветствовать благоухать
Tjutchev F.I.,V,59,взрывать ликовать проходить лететь узнавать проходить быть сказать справлять быть
Tjutchev F.I.,V,60,просить заглядывать катиться сдвигать гласить рухнуть быть протекать сидеть обжигать
