author,measure,run,pos,word_list
Baratynsky,Log odds,81,NOUN,сара нина царевна цыганка эда макар перо арсений класс гусар
Baratynsky,Log odds,81,VERB,дивиться попадать решаться продолжать бесить болтать наставлять осмеливаться отводить согнать
Baratynsky,Log odds,82,ADJ,елецкий давний финский досадный лицый модный грубый бестолковый ветренный дружный
Baratynsky,Log odds,82,NOUN,сара нина царевна цыганка эда перо класс макар арсений гусар
Baratynsky,Log odds,82,VERB,дивиться попадать решаться продолжать бесить болтать наставлять осмеливаться отводить согнать
Baratynsky,Log odds,83,ADJ,елецкий давний финский досадный лицый модный грубый бестолковый ветренный вседневный
Baratynsky,Log odds,83,NOUN,сара нина цыганка царевна эда перо арсений класс макар гусар
Baratynsky,Log odds,83,VERB,дивиться попадать решаться продолжать болтать наставлять осмеливаться отводить согнать стучаться
Baratynsky,Log odds,84,ADJ,елецкий давний финский досадный модный лицый бестолковый ветренный вседневный грубый
Baratynsky,Log odds,84,NOUN,сара нина царевна цыганка эда перо арсений макар гусар класс
Baratynsky,Log odds,84,VERB,попадать решаться дивиться бесить болтать наставлять осмеливаться отводить продолжать согнать
Baratynsky,Log odds,85,ADJ,елецкий давний финский досадный модный грубый лицый бестолковый ветренный дружный
Baratynsky,Log odds,85,NOUN,сара нина царевна цыганка эда макар перо класс арсений гусар
Baratynsky,Log odds,85,VERB,дивиться решаться попадать продолжать бесить болтать наставлять осмеливаться отводить согнать
Baratynsky,Log odds,86,ADJ,елецкий давний финский досадный лицый модный грубый бестолковый ветренный вседневный
Baratynsky,Log odds,86,NOUN,сара нина царевна цыганка эда макар перо арсений класс гусар
Baratynsky,Log odds,86,VERB,дивиться попадать решаться продолжать бесить болтать наставлять осмеливаться отводить согнать
Baratynsky,Log odds,87,ADJ,елецкий давний финский досадный лицый модный грубый бестолковый ветренный вседневный
Baratynsky,Log odds,87,NOUN,сара нина царевна цыганка эда перо арсений класс макар шутка
Baratynsky,Log odds,87,VERB,попадать решаться дивиться продолжать бесить болтать наставлять отводить согнать стучаться
Baratynsky,Log odds,88,ADJ,елецкий давний финский досадный лицый модный бестолковый ветренный грубый дружный
Baratynsky,Log odds,88,NOUN,сара нина цыганка царевна эда макар перо арсений класс гусар
Baratynsky,Log odds,88,VERB,дивиться попадать решаться продолжать бесить болтать наставлять осмеливаться отводить согнать
Baratynsky,Log odds,89,ADJ,елецкий давний финский досадный лицый модный грубый бестолковый ветренный вседневный
Baratynsky,Log odds,89,NOUN,сара нина цыганка царевна эда макар перо арсений класс гусар
Baratynsky,Log odds,89,VERB,дивиться попадать решаться продолжать бесить болтать наставлять осмеливаться отводить согнать
Baratynsky,Log odds,90,ADJ,елецкий давний финский досадный грубый лицый модный бестолковый ветренный вседневный
Baratynsky,Log odds,90,NOUN,сара нина царевна цыганка эда макар перо арсений класс гусар
Baratynsky,Log odds,90,VERB,дивиться попадать решаться бесить наставлять осмеливаться отводить продолжать согнать стучаться
Baratynsky,Log odds,91,ADJ,елецкий давний финский досадный лицый модный грубый бестолковый ветренный вседневный
Baratynsky,Log odds,91,NOUN,сара нина царевна цыганка эда макар арсений класс перо гусар
Baratynsky,Log odds,91,VERB,дивиться попадать решаться продолжать бесить болтать наставлять осмеливаться согнать стучаться
Baratynsky,Log odds,92,ADJ,елецкий давний финский досадный грубый лицый модный бестолковый ветренный дружный
Baratynsky,Log odds,92,NOUN,сара нина царевна эда цыганка перо арсений класс макар гусар
Baratynsky,Log odds,92,VERB,попадать решаться дивиться продолжать бесить болтать осмеливаться отводить согнать стучаться
Baratynsky,Log odds,93,ADJ,елецкий давний финский досадный лицый модный грубый бестолковый ветренный вседневный
Baratynsky,Log odds,93,NOUN,сара нина царевна цыганка эда макар перо арсений класс гусар
Baratynsky,Log odds,93,VERB,дивиться попадать решаться продолжать болтать наставлять осмеливаться отводить стучаться угождать
Baratynsky,Log odds,94,ADJ,елецкий давний финский досадный модный грубый лицый бестолковый ветренный вседневный
Baratynsky,Log odds,94,NOUN,сара нина царевна цыганка эда макар арсений класс перо гусар
Baratynsky,Log odds,94,VERB,дивиться попадать решаться продолжать бесить болтать наставлять осмеливаться отводить стучаться
Baratynsky,Log odds,95,ADJ,елецкий давний финский досадный лицый модный грубый бестолковый ветренный дружный
Baratynsky,Log odds,95,NOUN,сара нина царевна цыганка эда макар класс перо арсений гусар
Baratynsky,Log odds,95,VERB,попадать решаться дивиться продолжать бесить болтать наставлять осмеливаться отводить согнать
Baratynsky,Log odds,96,ADJ,елецкий давний финский досадный лицый модный грубый ветренный вседневный дружный
Baratynsky,Log odds,96,NOUN,сара нина царевна цыганка эда перо арсений макар шутка дарование
Baratynsky,Log odds,96,VERB,дивиться попадать решаться продолжать болтать осмеливаться отводить согнать стучаться угождать
Baratynsky,Log odds,97,ADJ,елецкий давний финский досадный модный лицый бестолковый ветренный вседневный грубый
Baratynsky,Log odds,97,NOUN,сара нина царевна цыганка эда макар перо арсений класс гусар
Baratynsky,Log odds,97,VERB,решаться дивиться попадать бесить болтать наставлять осмеливаться отводить продолжать согнать
Baratynsky,Log odds,98,ADJ,елецкий давний финский досадный лицый модный грубый бестолковый ветренный вседневный
Baratynsky,Log odds,98,NOUN,сара нина царевна цыганка эда макар перо арсений гусар класс
Baratynsky,Log odds,98,VERB,дивиться решаться попадать продолжать болтать наставлять осмеливаться отводить согнать стучаться
Baratynsky,Log odds,99,ADJ,елецкий давний финский досадный лицый модный грубый бестолковый ветренный вседневный
Baratynsky,Log odds,99,NOUN,сара нина царевна цыганка эда перо арсений класс шутка гусар
Baratynsky,Log odds,99,VERB,дивиться попадать решаться продолжать бесить болтать наставлять осмеливаться отводить согнать
Baratynsky,Log odds,100,ADJ,елецкий давний финский лицый модный грубый досадный бестолковый ветренный вседневный
Baratynsky,Log odds,100,NOUN,сара нина царевна цыганка эда перо арсений класс макар шутка
Baratynsky,Log odds,100,VERB,дивиться попадать решаться продолжать бесить болтать наставлять отводить стучаться угождать
Baratynsky,Zeta,1,ADJ,должный видный бедный нужный опасный рад слепой старый страстный довольный
Baratynsky,Zeta,1,NOUN,дубрава глаз лицо толпа арсений глупец искусство покой око красота
Baratynsky,Zeta,1,VERB,пылать становиться оставлять узнавать грозить искать скрывать избирать покрывать смущать
Baratynsky,Zeta,2,ADJ,сердечный хороший любезный способный дружеский едкий елецкий нагой неловкий ревнивый
Baratynsky,Zeta,2,NOUN,судьба лицо вера час крик сара древо стол бог рука
Baratynsky,Zeta,2,VERB,взглядывать изменять оставлять принимать смущать подымать вести выводить мечтать глядеть
Baratynsky,Zeta,3,ADJ,томный счастливый седой елецкий любезный блестящий видный старый гробовой державный
Baratynsky,Zeta,3,NOUN,тоска голос улыбка память ответ забвение воображение искусство кумир обида
Baratynsky,Zeta,3,VERB,смыкать глядеть оставлять ласкать даровать дивиться останавливать отводить позабывать проникать
Baratynsky,Zeta,4,ADJ,елецкий должный желанный праздный зимний любимый похожий ревнивый самолюбивый старый
Baratynsky,Zeta,4,NOUN,ответ вертушка забвение закон нужда толпа усыпление счастие год природа
Baratynsky,Zeta,4,VERB,взять встречать бледнеть заводить приводить сливать жить находить прощать принимать
Baratynsky,Zeta,5,ADJ,летучий нужный елецкий здравый неловкий торжественный мирный злой мертвый должный
Baratynsky,Zeta,5,NOUN,пора поэт лицо путь веселие хлад сара стол суета свет
Baratynsky,Zeta,5,VERB,владеть дышать обретать молить дивиться славить говорить взять хранить оставаться
Baratynsky,Zeta,6,ADJ,чуждый веселый древний бесплодный дорогой людской холодный елецкий грубый пасмурный
Baratynsky,Zeta,6,NOUN,пора дева нина ответ отрава больной дом поэзия товарищ толпа
Baratynsky,Zeta,6,VERB,садиться мочь озарять даровать представать принимать взять зашуметь качать успевать
Baratynsky,Zeta,7,ADJ,елецкий чуждый душевный опасный слепой должный достойный рассеянный молодой бедный
Baratynsky,Zeta,7,NOUN,мысль рука лицо стих гость краса час ум судьба толпа
Baratynsky,Zeta,7,VERB,вздыхать садиться молить позабывать смущать наливать признаваться сводить смирять увлекать
Baratynsky,Zeta,8,ADJ,новый елецкий ветреный финский счастливый верный суровый общий известный способный
Baratynsky,Zeta,8,NOUN,гость судьба восторг время слово царевна земля око печаль глас
Baratynsky,Zeta,8,VERB,мыслить позабывать выходить обретать владеть дивиться подавать ходить читать сказать
Baratynsky,Zeta,9,ADJ,нужный строгий тяжелый елецкий долгий невинный незнаемый общий прямой едкий
Baratynsky,Zeta,9,NOUN,лицо поэт раз гроб улыбка счастие свет бог цветок бытие
Baratynsky,Zeta,9,VERB,подымать приводить мочь молить блистать узнавать владеть попадать находить лететь
Baratynsky,Zeta,10,ADJ,любезный немой нужный любимый ветреный елецкий странный усталый шумный давний
Baratynsky,Zeta,10,NOUN,зима праздник ум бог бытие покой слово глупец миг старушка
Baratynsky,Zeta,10,VERB,желать блистать внимать владеть оживать вступать болтать представать служить сказать
Baratynsky,Zeta,11,ADJ,младой добрый мирный ветреный довольный нужный своевольный усталый большой видный
Baratynsky,Zeta,11,NOUN,скала веселие гость бог видение князь дом поклонник рука толпа
Baratynsky,Zeta,11,VERB,становиться вставать сказать желать восходить ласкаться обретать оставаться жить глядеть
Baratynsky,Zeta,12,ADJ,дорогой желанный опасный беспечный свободный чужой прямой усталый елецкий лихой
Baratynsky,Zeta,12,NOUN,лицо пустыня рука толпа страсть непогода скала свет поэт счастие
Baratynsky,Zeta,12,VERB,покидать носить даровать мечтать пленять подавать помогать призывать тосковать уходить
Baratynsky,Zeta,13,ADJ,елецкий желанный мятежный холодный суровый должный дорогой безумный дружный похожий
Baratynsky,Zeta,13,NOUN,свет сара мать взор путь миг глаз забава мысль покой
Baratynsky,Zeta,13,VERB,сказать пить приводить мыслить оставлять владеть занимать начинать петь позабывать
Baratynsky,Zeta,14,ADJ,добрый едкий елецкий нужный похожий радостный младой суровый чужой бедный
Baratynsky,Zeta,14,NOUN,пора чувство гость древо муза дума радость свет судьба человек
Baratynsky,Zeta,14,VERB,становиться мечтать блуждать ласкать шептать шутить сказать петь мочь прощать
Baratynsky,Zeta,15,ADJ,благой желанный ревнивый чуждый ветреный елецкий странный младой строгий тяжелый
Baratynsky,Zeta,15,NOUN,бог толпа страсть том язык воспоминание дверь класс победа скала
Baratynsky,Zeta,15,VERB,обретать прощать становиться вздыхать вставать взять ласкать обманывать смущать владеть
Baratynsky,Zeta,16,ADJ,долгий должный прямой елецкий мятежный мирный громкий безумный нужный бесплодный
Baratynsky,Zeta,16,NOUN,дева цветок нина толпа жар кольцо право сара стол чело
Baratynsky,Zeta,16,VERB,взглядывать озарять служить молить оставаться вставать лобзать питать садиться являть
Baratynsky,Zeta,17,ADJ,страстный спокойный людской безумный блестящий добрый сердечный унылый виноватый елецкий
Baratynsky,Zeta,17,NOUN,краса вино стол царь вера лист обида пища угол пора
Baratynsky,Zeta,17,VERB,думать валиться возмущать дохнуть носить представать решаться рожать смыкать сказать
Baratynsky,Zeta,18,ADJ,томный бедный добрый верный елецкий пустынный спокойный полезный ревнивый полный
Baratynsky,Zeta,18,NOUN,лицо стих дом предание предел год час рука век земля
Baratynsky,Zeta,18,VERB,покидать обретать ласкать даровать понимать решаться оставлять находить говорить шуметь
Baratynsky,Zeta,19,ADJ,спокойный дорогой блестящий дикий мятежный страстный пылкий бесплодный давний довольный
Baratynsky,Zeta,19,NOUN,лицо дитя взгляд война грусть разговор река судьбина сын ум
Baratynsky,Zeta,19,VERB,владеть идти утрачивать взлелеять иметь ложиться обманывать признаваться снимать мочь
Baratynsky,Zeta,20,ADJ,елецкий большой лукавый самолюбивый болезненный лишенный молодой младенческий общий печальный
Baratynsky,Zeta,20,NOUN,вера весна бытие волнение лицо судьба утро вода печаль забота
Baratynsky,Zeta,20,VERB,жить понимать мечтать становиться верить изменять слушать тосковать молить вступать
Baratynsky,Zeta,21,ADJ,бедный достойный елецкий пышный блестящий ветреный громкий грозный малый молчаливый
Baratynsky,Zeta,21,NOUN,глава стих нужда безмолвие сара утеха мечта счастие время слово
Baratynsky,Zeta,21,VERB,бежать владеть признаваться шутить выходить избирать навещать идти мочь желать
Baratynsky,Zeta,22,ADJ,отцов елецкий чужой должный широкий безвестный едкий желанный общий пристойный
Baratynsky,Zeta,22,NOUN,вера весна глаз наслаждение ум человек дверь стол дар дворец
Baratynsky,Zeta,22,VERB,желать прощать владеть взлелеять выражать покрывать согнать купить мыслить решаться
Baratynsky,Zeta,23,ADJ,елецкий томный густой мятежный тяжкий злой похожий догадливый достойный любезный
Baratynsky,Zeta,23,NOUN,лицо свет пора ум закон ответ муза время дух тень
Baratynsky,Zeta,23,VERB,желать вставать оставлять садиться смеяться уметь вянуть думать поникать прильнуть
Baratynsky,Zeta,24,ADJ,давний блестящий добрый елецкий мятежный задумчивый своенравный досадный нескромный особый
Baratynsky,Zeta,24,NOUN,волнение глава лицо надежда нужда княгиня красота мгновение нрав ручей
Baratynsky,Zeta,24,VERB,выходить прощать оставаться навещать оставлять полюбить смущать вверяться веселить искушать
Baratynsky,Zeta,25,ADJ,благой верный глубокий злой пустынный былой важный дорогой ревнивый видный
Baratynsky,Zeta,25,NOUN,лицо глаз судьбина обитель мечта век слово бытие забвение толпа
Baratynsky,Zeta,25,VERB,находить вступать желать изменять восставать смыкать плакать возникать писать побеждать
Baratynsky,Zeta,26,ADJ,елецкий мятежный своенравный большой опасный любезный блестящий пышный усталый финский
Baratynsky,Zeta,26,NOUN,час влага печаль вдохновение игра год рука судьба труд бытие
Baratynsky,Zeta,26,VERB,смыкать узнавать желать молвить проходить вспоминать наступать знать оставлять шептать
Baratynsky,Zeta,27,ADJ,елецкий строгий задумчивый громкий глубокий гробовой нужный общий отрадный тяжелый
Baratynsky,Zeta,27,NOUN,лицо судьба рука дочь цветок плод гость красавица стих царевна
Baratynsky,Zeta,27,VERB,шутить восставать обретать прийти вздыхать служить внимать мочь находить пасть
Baratynsky,Zeta,28,ADJ,елецкий новый должный лукавый нежданный нужный своенравный скромный готовый живой
Baratynsky,Zeta,28,NOUN,жизнь вера лицо природа луна тьма фантазия философ пора год
Baratynsky,Zeta,28,VERB,находить взять смущать тосковать медлить мыслить носить поражать радовать давать
Baratynsky,Zeta,29,ADJ,мирный ветреный мертвый чужой унылый давний добрый елецкий лишенный слепой
Baratynsky,Zeta,29,NOUN,год слово страсть дева подруга молва искусство мольба вера желание
Baratynsky,Zeta,29,VERB,оставлять желать владеть возмущать зашуметь сливать усыплять являть прощать узнавать
Baratynsky,Zeta,30,ADJ,холодный чуждый тайный густой нескромный строгий обманчивый невинный рад цветущий
Baratynsky,Zeta,30,NOUN,лицо цветок мгновение слово судьба пора поэт ум свет глава
Baratynsky,Zeta,30,VERB,мыслить шутить оставлять взглядывать вступать обретать решать ходить посещать приводить
Baratynsky,Zeta,31,ADJ,елецкий страстный большой былой задумчивый опасный благой душевный хранительный немой
Baratynsky,Zeta,31,NOUN,лицо мысль нина сестра поклонник прихоть размышление ум раз край
Baratynsky,Zeta,31,VERB,оставлять изменять думать позабывать влечь взять шептать желать попадать подымать
Baratynsky,Zeta,32,ADJ,елецкий нужный молодой чуждый прежний дорогой спокойный пылкий лишний мутный
Baratynsky,Zeta,32,NOUN,глаз цвет бытие воля гусар пища рок судьбина сон толпа
Baratynsky,Zeta,32,VERB,обретать оставлять узнавать иметь побрести постигать приемлить признаваться приносить успокаивать
Baratynsky,Zeta,33,ADJ,любимый громкий бедный прямой елецкий своенравный страстный спокойный пасмурный свободный
Baratynsky,Zeta,33,NOUN,эда уста год печаль глава рок день лицо счастие толпа
Baratynsky,Zeta,33,VERB,вставать попадать пылать позабывать носить обретать проходить решать увлекать являть
Baratynsky,Zeta,34,ADJ,бессмертный страстный томный дорогой елецкий финский бестолковый богатый дальний слепой
Baratynsky,Zeta,34,NOUN,муза счастие лицо доля забвение край красота побуждение рука бог
Baratynsky,Zeta,34,VERB,верить прощать вставать являть владеть даровать шутить дышать покидать помнить
Baratynsky,Zeta,35,ADJ,бедный желанный густой мирный пустынный елецкий бесплодный боевой дружный небрежный
Baratynsky,Zeta,35,NOUN,племя вера память сара забвение печаль длань дева рука взор
Baratynsky,Zeta,35,VERB,носить оставлять проводить грустить мечтать молвить приводить пробуждать торопиться цвести
Baratynsky,Zeta,36,ADJ,елецкий большой дорогой должный дикий долгий дневной довольный здравый небрежный
Baratynsky,Zeta,36,NOUN,путь счастие судьба лист лик покой отзыв суета друг тоска
Baratynsky,Zeta,36,VERB,изменять знать понимать желать даровать дышать молить полюбить создавать глядеть
Baratynsky,Zeta,37,ADJ,елецкий чуждый слепой густой ветреный бесценный должный нескромный младой бедный
Baratynsky,Zeta,37,NOUN,ум дубрава лицо декабрь забвение праздник счастие сын венец вера
Baratynsky,Zeta,37,VERB,владеть заснуть изменять начинать даровать позволять почитать приводить проливать мочь
Baratynsky,Zeta,38,ADJ,строгий богатый нужный добрый бесплодный дорогой густой ветреный елецкий сладострастный
Baratynsky,Zeta,38,NOUN,вера человек отец веселие коса мгновение отрада юность бытие мечта
Baratynsky,Zeta,38,VERB,вздыхать вставать хотеть вкушать изменять приводить принимать чувствовать заглушать подавать
Baratynsky,Zeta,39,ADJ,добрый елецкий полный безумный нескромный пылкий случайный благой былой желанный
Baratynsky,Zeta,39,NOUN,миг пора судьба лицо тень вера закон нина подруга страна
Baratynsky,Zeta,39,VERB,лишать отводить вздыхать играть прийти останавливать пробуждать грозить качать роптать
Baratynsky,Zeta,40,ADJ,елецкий дружеский прямой людской дорогой старый чужой простой должный своенравный
Baratynsky,Zeta,40,NOUN,ум пора бытие молва муза сара спасибо к слово нога
Baratynsky,Zeta,40,VERB,обретать отряхивать входить даровать достигать сводить мочь становиться покидать сидеть
Baratynsky,Zeta,41,ADJ,дорогой блестящий лукавый елецкий слепой дольный краткий любимый неловкий прошлый
Baratynsky,Zeta,41,NOUN,бытие пир слово стих сара воображение царевна мир дева вода
Baratynsky,Zeta,41,VERB,вставать обретать оставлять даровать писать возвращаться подумать стучать твердить находить
Baratynsky,Zeta,42,ADJ,елецкий страстный задумчивый слепой невинный своенравный лицый своевольный эфирный немой
Baratynsky,Zeta,42,NOUN,краса грудь лицо гнев забвение сара веселие дом мечтание речь
Baratynsky,Zeta,42,VERB,вздыхать взглядывать звать молвить познавать принимать славить умолкать сказать мочь
Baratynsky,Zeta,43,ADJ,елецкий своевольный важный должный задумчивый усталый вечный сладостный мирный тяжелый
Baratynsky,Zeta,43,NOUN,рука толпа год звезда грудь скала цветок благо царевна свет
Baratynsky,Zeta,43,VERB,оставлять прерывать ходить вести взлелеять гнать дивиться казаться слыть шататься
Baratynsky,Zeta,44,ADJ,слепой глубокий усталый бедный старый довольный древний рассеянный ревнивый строгий
Baratynsky,Zeta,44,NOUN,мгла благо пир слово год пора ум глаз след дар
Baratynsky,Zeta,44,VERB,мыслить говорить останавливать изменять сказать становиться искать прощать верить вставать
Baratynsky,Zeta,45,ADJ,счастливый чуждый вечный елецкий безмолвный рад гробовой звучный ленивый мятежный
Baratynsky,Zeta,45,NOUN,забота упоение глаз нина родные сара улыбка усердие ум счастие
Baratynsky,Zeta,45,VERB,прощать верить желать избирать иметь носить петь мочь хотеть узнавать
Baratynsky,Zeta,46,ADJ,елецкий бедный грустный любезный мертвый чуждый прямой слепой большой ветреный
Baratynsky,Zeta,46,NOUN,лицо рука дверь класс нина страсть утро эда друг дева
Baratynsky,Zeta,46,VERB,взглядывать испытывать позабывать представать любоваться признаваться смущать успевать сказать ждать
Baratynsky,Zeta,47,ADJ,бедный суровый строгий мятежный елецкий скромный нужный своевольный страстный нежный
Baratynsky,Zeta,47,NOUN,сон дева надежда восторг разговор старушка упоение счастие свет забота
Baratynsky,Zeta,47,VERB,носить сводить даровать наскучивать позабывать нисходить озарять произносить сказать вставать
Baratynsky,Zeta,48,ADJ,елецкий грозный ветреный любезный седой бесплодный желанный насмешливый открытый пленительный
Baratynsky,Zeta,48,NOUN,вера земля забвение отец труд хлад бог весна дева час
Baratynsky,Zeta,48,VERB,входить обретать ласкать принимать желать молвить решаться смыкать гнать мыслить
Baratynsky,Zeta,49,ADJ,страстный нужный своенравный роскошный ветреный должный известный городской лишенный радостный
Baratynsky,Zeta,49,NOUN,народ век ответ путь веселие сладострастие глубина мука сестра счастие
Baratynsky,Zeta,49,VERB,становиться мыслить называть постигать грозить пробуждать сжимать сказать мочь оставлять
Baratynsky,Zeta,50,ADJ,детский елецкий должный бедный мятежный людской задумчивый прямой благой небрежный
Baratynsky,Zeta,50,NOUN,вода чувство поэт толпа роща век пыль взор слеза бог
Baratynsky,Zeta,50,VERB,спать мочь сказать бросать вздыхать желать шептать делить открывать спешить
Baratynsky,Zeta,51,ADJ,немой добрый мирный людской елецкий прямой детский лукавый гробовой двойной
Baratynsky,Zeta,51,NOUN,досуг дуб молва улыбка арсений вера дом сара день небо
Baratynsky,Zeta,51,VERB,внимать приводить спать мыслить сводить поражать жить прощать взглядывать позабывать
Baratynsky,Zeta,52,ADJ,чудный глубокий видный достойный ветреный скромный длинный должный зимний прямой
Baratynsky,Zeta,52,NOUN,чудо гусар мысль бытие глаз могила печаль бал дружба слово
Baratynsky,Zeta,52,VERB,прощать узнавать находить владеть даровать бить доверяться избирать ложиться позволять
Baratynsky,Zeta,53,ADJ,елецкий чужой печальный видный почтенный безвестный ревнивый хитрый давний дружный
Baratynsky,Zeta,53,NOUN,нега век пора судьба вера движение нина язык око рука
Baratynsky,Zeta,53,VERB,мечтать служить молить желать избирать мелькать стучаться внимать покидать оставлять
Baratynsky,Zeta,54,ADJ,елецкий довольный чудный должный болезненный большой злой праздный гробовой злобный
Baratynsky,Zeta,54,NOUN,взор тоска глаз чувство речь труд знак надежда нога цыганка
Baratynsky,Zeta,54,VERB,оставлять отдавать взять выражать желать понимать валиться владеть грозить грустить
Baratynsky,Zeta,55,ADJ,елецкий тяжелый мертвый строгий дорогой прямой блестящий ветреный готовый лишенный
Baratynsky,Zeta,55,NOUN,брег слово прохлада дворец ненастье скала свет взор год вода
Baratynsky,Zeta,55,VERB,бежать становиться принимать дивиться думать называть приносить уметь чувствовать велеть
Baratynsky,Zeta,56,ADJ,елецкий праздный людской мирный дорогой ревнивый чудный весенний модный приветный
Baratynsky,Zeta,56,NOUN,гроб звезда бокал влага дверь искусство сила день бог лицо
Baratynsky,Zeta,56,VERB,желать вставать уметь покидать вещать выходить носить открывать подъять позабывать
Baratynsky,Zeta,57,ADJ,елецкий людской дорогой слепой чуждый должный пасмурный ревнивый досадный любимый
Baratynsky,Zeta,57,NOUN,лицо память слово счастие товарищ утро век рука судьба толпа
Baratynsky,Zeta,57,VERB,желать блистать вздыхать бояться возникать позабывать роптать сводить славить идти
Baratynsky,Zeta,58,ADJ,грустный мятежный ветреный ревнивый страстный чудный бедный елецкий лукавый прямой
Baratynsky,Zeta,58,NOUN,сара счастие вера ответ пир ум миг покой дверь дом
Baratynsky,Zeta,58,VERB,вздыхать принимать желать обманывать представать верить думать молить мочь узнавать
Baratynsky,Zeta,59,ADJ,безумный нежный томный чужой свободный нужный сердечный бедный елецкий чудный
Baratynsky,Zeta,59,NOUN,могила уста благо глупец девица смертный свет стих печаль вера
Baratynsky,Zeta,59,VERB,вставать обретать бывать подымать подходить уметь знать мочь ждать оставлять
Baratynsky,Zeta,60,ADJ,елецкий бедный людской свободный богатый славный густой задумчивый невольный радостный
Baratynsky,Zeta,60,NOUN,ум гроб князь поколение поцелуй свет дружба человек звезда дар
Baratynsky,Zeta,60,VERB,оставлять возмущать иметь посещать желать смущать изменять владеть ласкать летать
Baratynsky,Zeta,61,ADJ,мятежный дикий блестящий долгий ветреный нужный бесценный благоуханный гробовой лукавый
Baratynsky,Zeta,61,NOUN,вера мир год дева стих цветок благо вино детство дом
Baratynsky,Zeta,61,VERB,желать мечтать понимать носить чувствовать владеть писать мочь оставлять говорить
Baratynsky,Zeta,62,ADJ,бедный минувший долгий усталый гробовой несчастный почтенный своевольный болезненный любимый
Baratynsky,Zeta,62,NOUN,судьба глаз веселие говор гроб громада досуг опасение свидание счастие
Baratynsky,Zeta,62,VERB,понимать приходить приводить обманывать беседовать молвить толковать глядеть дышать жить
Baratynsky,Zeta,63,ADJ,елецкий нужный чудный дикий общий зримый пасмурный протяжный глубокий суровый
Baratynsky,Zeta,63,NOUN,нужда подруга чертог лицо тоска дева судьба вера счастие горе
Baratynsky,Zeta,63,VERB,даровать желать возмущать представать идти блистать пылать оставлять взглядывать хвалить
Baratynsky,Zeta,64,ADJ,бедный мятежный былой достойный общий отрадный благой елецкий любимый несчастный
Baratynsky,Zeta,64,NOUN,сара взор цыганка ручей ряд язык глаз вера голос счастие
Baratynsky,Zeta,64,VERB,становиться исчезать проводить украшать проходить таить читать сказать желать пробуждать
Baratynsky,Zeta,65,ADJ,елецкий строгий желанный летучий новый праздный безвестный видный гробовой давний
Baratynsky,Zeta,65,NOUN,сара лицо нина восторг голова пир бой луг пустыня толпа
Baratynsky,Zeta,65,VERB,оставлять подходить взглядывать шутить бледнеть назначать подымать решаться светлеть уметь
Baratynsky,Zeta,66,ADJ,суровый елецкий жадный довольный несчастный лукавый простой прямой ревнивый бедный
Baratynsky,Zeta,66,NOUN,глаз муза забвение печаль дух улыбка лицо толпа уста цветок
Baratynsky,Zeta,66,VERB,владеть хотеть желать грозить бесить попадать прийти рассевать бросать выходить
Baratynsky,Zeta,67,ADJ,елецкий готовый краткий должный любезный напрасный безжизненный бесплодный громкий довольный
Baratynsky,Zeta,67,NOUN,глаз дева беда угол долина зораида лицо ольга стекло хор
Baratynsky,Zeta,67,VERB,желать уметь оставлять находить приносить рожать молвить покоряться сливать снимать
Baratynsky,Zeta,68,ADJ,тяжелый прежний опасный дорогой старый желанный финский любезный праздный пленительный
Baratynsky,Zeta,68,NOUN,толпа голос вера дева дубрава нега пир день мысль миг
Baratynsky,Zeta,68,VERB,говорить играть желать носить принимать призывать владеть манить посещать смущать
Baratynsky,Zeta,69,ADJ,елецкий прежний долгий готовый мятежный задумчивый праздный невинный обманчивый похожий
Baratynsky,Zeta,69,NOUN,вихорь толпа жребий забота италия луна нега укор ночь бог
Baratynsky,Zeta,69,VERB,обманывать становиться обретать оживлять взглядывать вздыхать пить смущать желать начинать
Baratynsky,Zeta,70,ADJ,елецкий молодой долгий лихой большой былой здешний знойный модный общий
